Country,City,UpdateTimeUTC,JamsDelay,TrafficIndexLive,JamsLengthInKms,JamsCount,TrafficIndexWeekAgo,UpdateTimeUTCWeekAgo,TravelTimeLivePer10KmsMins,TravelTimeHistoricPer10KmsMins,MinsDelay
IND,pune,31:30.0,78.8,20,6.3,8,28,31:30.0,25.00968055,24.6385908,0.371089752
IND,pune,31:30.0,136.3,31,10.5,33,39,31:30.0,27.25439308,27.34053488,-0.086141808
IND,pune,31:30.0,518.1,43,35.4,91,59,31:30.0,29.9383488,30.72351595,-0.785167153
IND,pune,46:30.0,469.3,48,39.3,114,65,46:30.0,31.17544083,31.96598076,-0.790539929
IND,pune,16:00.0,343.3,43,32.3,90,62,16:30.0,30.28117987,31.50585231,-1.224672442
IND,pune,16:30.0,106.9,30,12.4,37,44,16:30.0,27.43804808,28.8683361,-1.430288012
IND,pune,16:30.0,62.2,23,5.9,21,32,16:30.0,25.89519677,26.9073581,-1.012161329
IND,pune,31:30.0,75.2,21,6.8,26,28,31:30.0,25.59079694,26.15525343,-0.564456491
IND,pune,31:30.0,80.6,24,6.2,24,30,31:30.0,26.3695188,26.85122742,-0.481708627
IND,pune,46:30.0,144.1,28,11,39,33,31:30.0,27.30310445,27.68653562,-0.383431165
IND,pune,16:30.0,98.3,27,8.9,34,33,01:30.0,27.14422867,28.01724592,-0.873017256
IND,pune,16:30.0,93.8,23,8,32,31,16:30.0,26.45723293,28.57068017,-2.11344724
IND,pune,16:30.0,25,19,1.9,9,27,16:30.0,25.37690444,28.53959425,-3.16268981
IND,pune,16:30.0,15.3,15,1.2,6,19,16:30.0,24.04575896,26.71709692,-2.671337966
IND,pune,16:30.0,2.4,1,0.3,2,3,16:30.0,21.10305327,23.02629722,-1.92324395
IND,pune,31:30.0,0,0,0,0,0,31:30.0,18.42250444,18.54875808,-0.126253634
IND,pune,31:30.0,0,0,0,0,0,31:30.0,17.02727758,17.13589622,-0.108618637
IND,pune,31:30.0,0,0,0,0,0,31:30.0,16.59451175,16.5468344,0.047677342
IND,pune,31:30.0,0,0,0,0,0,31:30.0,16.25390303,16.12883857,0.125064457
IND,pune,31:30.0,0,0,0,0,0,31:30.0,16.28436789,16.19938601,0.084981881
IND,pune,31:30.0,0,0,0,0,0,31:30.0,16.89254673,16.69705709,0.195489643
IND,pune,31:30.0,0,0,0,0,0,31:30.0,17.91815173,17.44999555,0.468156175
IND,pune,31:30.0,4.5,0,0.3,2,0,31:30.0,19.47450276,18.98836398,0.48613878
IND,pune,31:30.0,7,6,0.5,2,9,31:30.0,21.98582434,21.39996263,0.585861712
IND,pune,31:30.0,15.9,15,0.8,1,18,31:30.0,24.06710772,24.58583317,-0.518725451
IND,pune,31:30.0,26.1,25,1.5,7,33,31:30.0,26.50897739,27.62459465,-1.115617255
IND,pune,31:30.0,133.1,43,13.1,37,54,31:30.0,30.22363357,30.83343737,-0.609803797
IND,pune,31:30.0,302.2,50,32.7,84,64,46:30.0,31.82102369,31.65759291,0.163430774
IND,pune,16:30.0,269.7,47,31.1,75,60,16:30.0,31.25694795,31.30927741,-0.052329457
IND,pune,16:30.0,113,31,13.3,38,40,16:00.0,27.77631538,28.64311547,-0.866800094
IND,pune,01:30.0,91.1,24,9,32,31,16:30.0,26.2547542,26.53566833,-0.280914129
IND,pune,31:30.0,80.7,21,7.8,22,27,31:30.0,25.60713343,25.94101872,-0.333885287
IND,pune,31:30.0,92,24,9.5,34,29,31:30.0,26.35442619,26.4977719,-0.143345712
IND,pune,31:30.0,91.4,28,11.2,34,34,31:30.0,27.28979478,27.36789956,-0.078104774
IND,pune,01:30.0,119.6,28,13.1,36,33,01:30.0,27.21150165,27.56014766,-0.348646018
IND,pune,16:30.0,109,24,9.9,32,31,16:30.0,26.46042945,27.63274658,-1.172317124
IND,pune,01:31.8,54.6,20,6.5,17,27,16:30.0,25.31875327,27.16664424,-1.847890967
IND,pune,16:30.0,46.7,15,5.3,13,20,16:30.0,24.11821265,26.01974416,-1.90153151
IND,pune,16:30.0,9.4,1,0.8,4,4,16:30.0,20.94052323,22.41887605,-1.478352815
IND,pune,31:30.0,7.3,0,0.9,2,0,31:30.0,18.24211012,18.25440719,-0.012297071
IND,pune,31:30.0,2,0,0.5,1,0,31:30.0,16.75921225,16.7128498,0.046362453
IND,pune,31:30.0,3.3,0,0.7,1,0,31:30.0,16.23212009,16.19611875,0.036001343
IND,pune,31:30.0,0,0,0,0,0,31:30.0,15.88935176,15.90712688,-0.017775116
IND,pune,31:30.0,0,0,0,0,0,31:30.0,15.9426969,15.99302759,-0.050330696
IND,pune,31:30.0,0,0,0,0,0,31:30.0,16.75662944,16.66146134,0.095168099
IND,pune,31:30.0,0,0,0,0,0,31:30.0,17.63793722,17.21047312,0.427464097
IND,pune,31:30.0,6.3,0,0.7,2,2,31:30.0,19.70047761,19.20486429,0.495613312
IND,pune,31:30.0,7.2,10,0.5,3,16,31:30.0,22.61781208,21.78485736,0.832954721
IND,pune,31:30.0,14,19,2.4,5,26,31:30.0,24.55434469,24.67619215,-0.121847462
IND,pune,31:30.0,63,26,8.1,15,31,31:30.0,26.40441675,26.71182468,-0.307407937
IND,pune,31:30.0,132,35,16.2,38,39,31:30.0,28.26041129,28.19464053,0.065770757
IND,pune,01:30.0,228.7,38,25.5,67,42,31:30.0,29.00948548,28.47560585,0.533879631
IND,pune,16:30.0,233.7,35,23.2,55,41,16:30.0,28.48903942,27.91354314,0.575496282
IND,pune,16:30.0,158.7,26,16.3,40,32,16:30.0,26.63739174,26.57004772,0.067344023
IND,pune,16:30.0,117.6,20,12.1,26,26,16:30.0,25.17644429,25.32833827,-0.151893986
IND,pune,01:30.0,99.3,17,11.5,28,25,31:30.0,24.68692295,24.80628794,-0.119364992
IND,pune,31:30.0,98.6,19,8.1,21,26,01:30.0,25.2312583,25.23417975,-0.002921449
IND,pune,31:30.0,100,21,7.8,24,25,46:30.0,25.51999933,25.52687077,-0.006871441
IND,pune,16:30.0,132,20,11.9,31,24,16:30.0,25.37770758,25.48334055,-0.105632972
IND,pune,16:30.0,60.3,15,5,19,17,16:30.0,24.13100618,24.6316549,-0.500648714
IND,pune,16:30.0,23.4,8,1.4,7,10,16:30.0,22.65707024,23.31442433,-0.657354085
IND,pune,16:30.0,22.7,2,1.8,9,4,16:30.0,21.11543545,21.64131925,-0.525883808
IND,pune,31:30.0,2.2,0,0.2,1,0,31:30.0,18.68596461,18.97978634,-0.293821732
IND,pune,31:30.0,0,0,0,0,0,31:30.0,17.59889721,17.46759113,0.131306082
IND,pune,31:30.0,4.1,0,0.2,1,0,31:30.0,16.96212344,16.8454799,0.116643548
IND,pune,31:30.0,0,0,0,0,0,31:30.0,16.39130895,16.35392399,0.037384957
IND,pune,31:30.0,0,0,0,0,0,31:30.0,16.29003202,16.20647619,0.083555828
IND,pune,31:30.0,0,0,0,0,0,31:30.0,16.7287978,16.61477289,0.114024911
IND,pune,31:30.0,2.3,0,0.3,1,0,31:30.0,17.42380495,17.22188548,0.201919464
IND,pune,31:30.0,4.3,0,0.1,1,0,31:30.6,18.73802021,17.9853876,0.752632617
IND,pune,31:30.0,32.8,2,3,8,5,31:30.0,20.92101228,19.99913591,0.92187637
IND,pune,31:30.0,30.8,15,3.7,10,19,31:30.0,23.66178408,22.6843004,0.977483683
IND,pune,31:30.0,32.6,22,3.3,11,28,31:30.0,25.57323774,26.07808499,-0.504847257
IND,pune,31:30.0,70.4,33,8.5,27,42,31:30.0,27.92624227,28.7155378,-0.789295532
IND,pune,31:30.0,343.6,51,33.9,77,61,31:30.0,31.74608189,31.11207858,0.634003316
IND,pune,31:30.0,481.8,57,51.8,111,65,01:30.0,33.22186647,31.30275181,1.919114658
IND,pune,16:30.0,512.8,56,53,115,62,16:30.0,33.1424242,30.97735989,2.165064305
IND,pune,16:30.0,390.1,39,35.7,97,47,16:30.0,29.73531468,29.28980159,0.445513085
IND,pune,01:30.0,157.9,28,16.2,41,43,01:30.0,27.10086836,27.53842189,-0.437553532
IND,pune,31:30.0,158.4,27,15.4,39,42,31:30.0,26.81759112,27.13846264,-0.320871523
IND,pune,31:30.0,201.6,30,20.2,45,44,31:30.0,27.74088423,27.91179861,-0.170914374
IND,pune,46:00.0,224.5,32,21.1,55,44,46:30.0,28.13358137,28.36119731,-0.227615944
IND,pune,16:30.0,199.2,31,23.1,50,41,16:30.0,27.79298143,28.36003957,-0.567058145
IND,pune,16:30.0,133.6,25,10.7,29,33,16:30.0,26.58366395,27.4090147,-0.825350751
IND,pune,16:30.0,35.6,17,4,9,23,16:30.0,24.61857864,25.63639376,-1.017815128
IND,pune,16:30.0,32.6,10,2.5,7,14,16:30.0,23.09810341,23.78529035,-0.687186941
IND,pune,31:30.0,3.9,0,0.8,1,2,16:30.0,19.487193,19.89177896,-0.404585962
IND,pune,31:30.0,5.8,0,0.6,3,0,31:30.0,18.10948103,18.09764876,0.011832275
IND,pune,31:30.0,2.5,0,0.4,1,0,31:30.0,17.00230259,16.89556348,0.106739113
IND,pune,31:30.0,2.1,0,0.5,1,0,31:30.0,16.28062233,16.31357006,-0.032947732
IND,pune,31:30.0,3,0,0.2,1,0,31:30.0,16.19768147,16.14481506,0.05286641
IND,pune,31:30.0,0,0,0,0,0,31:30.0,16.55167191,16.38835395,0.163317963
IND,pune,31:30.0,5.2,0,0.1,1,0,31:30.0,17.05175185,16.92755935,0.124192503
IND,pune,31:30.0,0,0,0,0,0,31:30.0,18.22992309,17.67179667,0.558126419
IND,pune,31:30.0,20.9,0,2,3,7,31:30.0,20.25909792,19.64572859,0.613369333
IND,pune,31:30.0,10.4,9,0.7,3,19,31:30.0,22.4048324,22.14547055,0.259361845
IND,pune,31:30.0,4.3,18,0.7,3,28,31:30.0,24.57661787,25.53396986,-0.957351996
IND,pune,31:30.0,48.5,30,5.2,16,41,31:30.0,27.45594269,28.69229185,-1.236349162
IND,pune,31:30.0,230.9,48,23.6,63,64,31:30.0,31.19696047,31.77883478,-0.58187431
IND,pune,46:30.0,424.9,54,45.4,112,73,46:30.0,32.63863054,32.51175494,0.126875602
IND,pune,16:30.0,357.1,49,37.8,91,69,16:30.0,31.57141077,31.8341304,-0.262719631
IND,pune,16:30.0,143.7,32,14.7,47,46,16:30.0,28.01130021,29.25367328,-1.242373069
IND,pune,16:30.0,106.6,27,10.1,35,36,16:30.0,26.87877338,27.43919176,-0.560418379
IND,pune,16:30.0,93.6,23,8.9,28,29,01:30.0,25.97503254,26.34833452,-0.373301977
IND,pune,31:30.0,87.8,25,7.8,26,30,31:30.0,26.32663392,26.54009208,-0.21345816
IND,pune,31:30.0,96.3,28,9.6,33,34,31:30.0,27.14090189,27.54238903,-0.401487136
IND,pune,01:30.0,102.7,28,10.6,34,37,31:30.0,27.15347963,27.74992431,-0.596444675
IND,pune,16:30.0,71.7,25,6.7,26,37,16:30.0,26.54450681,27.70115216,-1.156645353
IND,pune,16:30.0,63.3,22,8.4,23,31,16:30.0,25.8318154,27.2805624,-1.448746993
IND,pune,16:30.0,31,15,2.4,12,24,16:30.0,24.15791126,25.74479445,-1.586883193
IND,pune,16:30.0,1.3,2,0.1,1,6,16:30.0,21.04443664,22.53027268,-1.485836045
IND,pune,31:30.0,6.5,0,0.7,2,0,31:30.0,18.53345783,18.68176175,-0.14830392
IND,pune,31:30.0,0,0,0,0,0,31:30.0,17.06070268,17.261331,-0.200628318
IND,pune,31:30.0,0,0,0,0,0,31:30.0,16.34393533,16.36926838,-0.025333046
IND,pune,31:30.0,0,0,0,0,0,31:30.0,16.07740754,16.16114636,-0.083738819
IND,pune,31:30.0,0,0,0,0,0,31:30.0,16.20183576,16.21029846,-0.008462703
IND,pune,31:30.0,3.7,0,0.2,1,0,31:30.0,16.84575168,16.78385887,0.061892811
IND,pune,31:30.0,5.7,0,0.2,1,0,31:30.0,17.87117171,17.32673855,0.544433167
IND,pune,31:30.0,0,0,0,0,0,31:30.0,19.43367724,19.05428485,0.379392391
IND,pune,31:30.0,4.7,7,1,2,8,31:30.0,22.06880552,21.53012738,0.538678136
IND,pune,31:30.0,32.6,16,3,6,18,31:30.0,24.26945791,24.85270138,-0.583243472
IND,pune,31:30.0,27.8,25,3.1,9,33,31:30.0,26.43693748,27.77844642,-1.341508935
IND,pune,31:30.0,158.4,43,16.1,46,56,31:30.0,30.24296612,31.02773574,-0.784769621
IND,pune,31:30.0,352.9,51,39.2,95,68,46:30.0,31.88062662,31.96924754,-0.088620913
IND,pune,16:30.0,353.1,47,34.4,87,64,16:30.0,31.24738094,31.63092937,-0.383548432
IND,pune,16:30.0,172.9,32,18.4,48,42,16:30.0,27.9723199,29.051871,-1.079551103
IND,pune,01:30.0,119.9,26,11.9,34,33,16:30.0,26.56629957,26.73156948,-0.165269914
IND,pune,31:30.0,72,23,6.7,23,26,31:30.0,26.0522042,26.18319136,-0.13098716
IND,pune,31:30.0,117.3,27,13.1,36,30,31:30.0,26.87609701,26.64153635,0.234560659
IND,pune,31:30.0,131.4,28,11.7,34,34,31:30.0,27.2033209,27.56886876,-0.365547853
IND,pune,16:30.0,175.2,28,14.5,47,33,46:30.0,27.24160391,27.82599627,-0.58439236
IND,pune,01:30.0,83.3,25,6.2,26,32,31:30.0,26.34418105,27.89394594,-1.549764894
IND,pune,16:30.0,49.2,22,6.4,19,31,01:30.0,25.6327318,27.77542235,-2.142690554
IND,pune,16:30.0,29.7,15,3.8,9,24,16:30.0,23.96402672,26.13058292,-2.1665562
IND,pune,16:30.0,6.7,1,0.4,2,6,16:30.0,20.86262815,22.60447872,-1.741850571
IND,pune,31:30.0,2,0,0,1,6,16:30.0,19.35436404,20.51748289,-1.163118852
IND,pune,31:30.0,3.5,0,0.2,1,0,31:30.0,18.02874985,18.44238163,-0.413631787
IND,pune,31:30.0,0,0,0,0,0,31:30.0,16.69266956,16.852549,-0.159879437
IND,pune,31:30.0,0,0,0,0,0,31:30.0,16.44240888,16.39291244,0.049496445
IND,pune,31:30.0,1.3,0,0.1,1,0,31:30.0,16.42252069,16.28058049,0.141940207
IND,pune,31:30.0,0.9,0,0.1,1,0,31:30.0,16.70494758,16.43141618,0.273531394
IND,pune,31:30.0,0,0,0,0,0,31:30.0,17.50352052,16.90726436,0.596256163
IND,pune,31:30.0,13.4,0,1.3,2,0,31:30.0,19.52971251,17.6557348,1.873977706
IND,pune,31:30.0,89.5,9,8.4,18,0,31:30.0,22.54031063,19.335839,3.204471632
IND,pune,31:30.0,172.6,23,13.9,32,9,31:30.0,25.73133867,21.80333128,3.928007387
IND,pune,31:30.0,199.7,29,15,30,19,31:30.0,27.07905775,24.91816757,2.160890178
IND,pune,31:30.0,323,42,25.2,58,34,31:30.0,29.83535428,27.92496627,1.910388013
IND,pune,31:30.0,768.2,62,64.3,148,59,31:30.0,34.21266633,31.30320098,2.909465343
IND,pune,01:30.0,816.3,63,71.5,169,68,46:30.0,34.46042177,32.29250256,2.16791921
IND,pune,16:30.0,604.4,56,57.8,127,64,16:30.0,32.99313054,31.91718019,1.075950354
IND,pune,16:31.3,259.5,39,29.4,70,44,16:30.0,29.44438576,29.27822676,0.166158997
IND,pune,16:30.0,192.9,32,21.9,50,33,16:30.0,27.78652384,27.12427168,0.662252158
IND,pune,01:30.0,173.8,31,19,40,33,16:30.0,27.59941124,26.82281714,0.7765941
IND,pune,31:30.0,158.6,29,15.5,42,29,16:30.0,27.30738692,26.00589666,1.30149026
IND,pune,31:30.0,228.2,33,23,59,31,31:30.0,28.03075928,26.58424446,1.446514821
IND,pune,46:30.0,220.2,33,23.8,59,35,31:30.0,28.18428283,27.35567019,0.828612647
IND,pune,16:30.0,145.8,30,17.8,45,36,16:30.0,27.65914718,27.82578475,-0.166637572
IND,pune,16:30.0,69.4,23,8,19,34,16:30.0,25.87489149,27.87414509,-1.999253599
IND,pune,16:30.0,25.3,16,3.3,11,32,46:30.0,24.46894937,27.96275072,-3.493801344
IND,pune,16:30.0,29.6,9,3.6,9,26,16:30.0,22.77743188,26.2967193,-3.51928742
IND,pune,31:30.0,15.6,0,1.6,6,8,16:30.0,19.30913558,20.52533727,-1.216201687
IND,pune,31:30.0,2.7,0,0.5,1,0,31:30.0,18.06750138,18.33944262,-0.271941235
IND,pune,31:30.0,20,0,1.1,4,0,31:30.0,16.84274684,16.88024744,-0.0375006
IND,pune,31:30.0,6.3,0,0.9,2,0,31:30.0,16.52710246,16.41431786,0.112784608
IND,pune,31:30.0,3.1,0,0.4,1,0,31:30.0,16.68803378,16.31515966,0.372874117
IND,pune,31:30.0,0,0,0,0,0,31:30.0,17.06524708,16.42943116,0.635815923
IND,pune,31:30.0,26.1,0,1.2,2,0,31:30.0,18.28434637,16.99562856,1.288717813
IND,pune,31:30.0,40.2,0,3.9,9,0,31:30.0,19.78794621,17.53836074,2.249585466
IND,pune,31:30.0,94,7,9.1,18,0,31:30.0,22.03459742,19.14670893,2.88788849
IND,pune,31:30.0,123.9,19,11.7,23,7,31:30.0,24.60171981,21.41421901,3.187500798
IND,pune,31:30.0,98.1,28,10.4,25,18,31:30.0,26.5477722,24.61230506,1.935467145
IND,pune,31:30.0,186.7,39,19.5,38,32,31:30.0,29.12093634,27.49699442,1.623941924
IND,pune,31:30.0,443.3,59,43.9,91,59,31:30.0,33.24772533,30.65793187,2.58979346
IND,pune,46:30.0,587.8,65,60.1,133,70,46:30.0,34.49787671,31.79321554,2.704661171
IND,pune,16:30.0,550.4,62,58.6,131,65,16:30.0,33.9428897,31.24621066,2.696679032
IND,pune,16:30.0,320.8,44,37.3,90,42,16:30.0,30.18602752,28.6407506,1.545276923
IND,pune,16:30.0,174.7,32,17.9,57,31,16:30.0,27.85208487,26.78419421,1.067890669
IND,pune,46:30.0,197.9,30,23.2,63,31,16:30.0,27.31323247,26.15151095,1.161721519
IND,pune,31:30.0,123.4,28,11.5,32,26,31:30.0,26.8903197,25.86272307,1.027596636
IND,pune,31:30.0,144.4,30,17.2,43,29,31:30.0,27.61253119,26.69373293,0.918798258
IND,pune,31:30.0,179.5,33,16,54,34,31:30.0,28.33593698,27.65344167,0.682495314
IND,pune,01:30.0,129,33,14.3,47,35,31:30.0,28.34194004,28.06393227,0.278007773
IND,pune,16:30.0,116,31,12.7,38,38,31:30.0,27.6935748,28.20556422,-0.511989418
IND,pune,16:30.0,71.9,27,8.4,28,39,16:30.0,26.72211844,28.12508148,-1.402963049
IND,pune,16:30.0,63.7,19,7.9,21,31,16:30.0,24.89987921,26.5674551,-1.667575881
IND,pune,16:30.0,0,3,0,0,8,16:30.0,21.38766166,22.81446774,-1.42680608
IND,pune,31:30.0,1.5,0,0,1,8,16:30.0,19.7772579,20.6798989,-0.902640996
IND,pune,31:30.0,0,0,0,0,0,31:30.0,18.35442644,18.45868419,-0.104257746
IND,pune,31:30.0,9.5,0,0.7,2,0,31:30.0,17.1096288,17.0422829,0.067345892
IND,pune,31:30.0,0,0,0,0,0,31:30.0,16.36271227,16.47308109,-0.11036882
IND,pune,31:30.0,0,0,0,0,0,31:30.0,16.09433623,16.24246433,-0.148128098
IND,pune,31:30.0,0,0,0,0,0,31:30.0,16.20022762,16.28916861,-0.088940983
IND,pune,31:30.0,0,0,0,0,0,31:30.0,16.77630179,16.7463414,0.029960387
IND,pune,31:30.0,6.9,0,0.6,2,0,31:30.0,17.8986523,17.36274735,0.535904949
IND,pune,31:30.0,0,0,0,0,0,31:30.0,19.72332489,18.87250592,0.850818971
IND,pune,31:30.0,6.4,9,0.5,3,4,31:30.0,22.44671207,21.21052553,1.236186538
IND,pune,31:30.0,7.8,18,0.9,3,15,31:30.0,24.54637167,24.33634493,0.210026745
IND,pune,31:30.0,78.6,33,9.9,22,30,31:30.0,27.88894173,27.28721662,0.601725113
IND,pune,31:30.0,342.1,54,33.2,75,56,31:30.0,32.23798809,30.30643841,1.931549679
IND,pune,46:30.0,536.2,64,56.6,126,64,46:30.0,34.26075746,31.24516282,3.015594639
IND,pune,16:30.0,592.9,60,61.5,137,60,16:30.0,33.61766348,30.8287347,2.788928789
IND,pune,16:00.0,301.2,40,33,82,37,16:30.0,29.47967369,28.23535347,1.244320224
IND,pune,16:30.0,166,31,18.1,48,29,16:30.0,27.53171645,26.50774576,1.023970687
IND,pune,31:30.0,72.6,26,8.1,24,29,16:30.0,26.53210838,25.79498794,0.737120439
IND,pune,31:30.0,79.8,27,6.8,25,26,01:30.0,26.57503745,25.66658611,0.908451342
IND,pune,31:30.0,164.8,29,15.6,46,27,31:30.0,27.18494464,26.23885759,0.946087058
IND,pune,31:30.0,183.2,34,16.7,51,31,31:30.0,28.20745841,27.00063268,1.206825732
IND,pune,01:30.0,154.5,33,16.6,50,31,01:30.0,28.04039249,27.26710457,0.773287915
IND,pune,16:30.0,136.5,31,14.2,44,30,01:30.0,27.54808797,27.30069698,0.247390995
IND,pune,16:30.0,124.8,27,13.2,36,29,46:30.0,26.61887856,27.07760178,-0.458723226
IND,pune,16:30.0,93.4,20,9.9,25,25,16:30.0,24.81061785,25.65660626,-0.845988411
IND,pune,16:30.0,7.9,4,0.8,4,6,16:30.0,21.27263131,22.24868433,-0.976053019
IND,pune,31:30.0,0,0,0,0,6,16:30.0,19.5847394,20.18834078,-0.603601374
IND,pune,31:30.0,0,0,0,0,0,31:30.0,17.97781777,18.04784853,-0.070030756
IND,pune,31:30.0,4.3,0,0.2,1,0,31:30.0,16.69480258,16.81828136,-0.123478784
IND,pune,31:30.0,7.2,0,1.1,1,0,31:30.0,16.14171243,16.17290192,-0.031189487
IND,pune,31:30.0,0,0,0,0,0,31:30.0,16.03629978,16.09239119,-0.056091408
IND,pune,31:30.0,0,0,0,0,0,31:30.0,16.13621464,16.18754767,-0.051333038
IND,pune,31:30.0,5.1,0,0.6,1,0,31:30.0,16.79243618,16.62954888,0.162887302
IND,pune,31:30.0,10.5,0,2.2,3,0,31:30.0,18.04319208,17.23982584,0.803366242
IND,pune,31:30.0,11.1,2,1.3,4,0,31:30.0,20.46348398,19.09625728,1.367226695
IND,pune,31:30.0,56.4,16,4.4,11,15,31:30.0,23.62968414,21.59649073,2.033193412
IND,pune,31:30.0,82.5,26,8.1,20,23,31:30.0,25.81004745,24.44260621,1.367441244
IND,pune,31:30.0,126.9,31,13.3,26,29,31:30.0,27.2441205,26.39480786,0.849312643
IND,pune,31:30.0,276.8,39,24.5,66,40,31:30.0,29.07083758,27.86692846,1.203909119
IND,pune,31:30.0,317.8,42,28.9,70,43,31:30.0,29.49156551,27.53156844,1.959997073
IND,pune,16:30.0,333.7,41,31.8,78,41,16:30.0,29.38350398,27.41511094,1.96839304
IND,pune,16:30.0,249.7,32,23.1,62,30,01:30.0,27.65137845,26.12553186,1.525846583
IND,pune,16:30.0,194.5,26,17.2,48,27,16:30.0,26.20102266,24.98662002,1.214402635
IND,pune,31:30.0,169.1,25,14.2,39,25,16:30.0,26.09872401,24.39834547,1.700378541
IND,pune,01:30.0,161.4,26,16.7,43,25,31:30.0,26.27248602,24.56419603,1.708289986
IND,pune,46:30.0,128.7,25,12.6,34,27,46:30.0,26.04206355,25.23808543,0.803978124
IND,pune,16:30.0,90.5,24,10.6,32,24,16:30.0,25.89036998,25.29648434,0.593885637
IND,pune,16:30.0,54.8,17,5.7,15,17,16:30.0,24.42186758,24.28961576,0.132251827
IND,pune,16:30.0,13.1,10,1.2,4,8,16:30.0,22.83559767,23.09982579,-0.264228117
IND,pune,16:30.0,20.3,4,2.4,5,2,16:30.0,21.39136438,21.59993114,-0.208566764
IND,pune,31:30.0,4.4,0,0.2,1,0,31:30.0,18.39838002,18.71609054,-0.317710524
IND,pune,31:30.0,11.1,0,1.3,3,0,31:30.0,17.65405526,17.41668988,0.237365383
IND,pune,31:30.0,2.4,0,1,1,0,31:30.0,16.83665006,16.70242854,0.13422152
IND,pune,31:30.0,0,0,0,0,0,31:30.0,16.08005988,16.27109902,-0.191039143
IND,pune,31:30.0,0,0,0,0,0,31:30.0,16.19289835,16.20457283,-0.011674485
IND,pune,31:30.0,0,0,0,0,0,31:30.0,16.71633074,16.58812815,0.128202585
IND,pune,31:30.0,0,0,0,0,0,31:30.0,17.46940387,17.32122279,0.148181081
IND,pune,31:30.6,11.8,0,0.8,4,0,31:30.0,18.99225364,17.93165136,1.060602282
IND,pune,31:30.0,27.5,5,2.6,7,3,31:30.0,21.44099277,19.98431169,1.456681079
IND,pune,31:30.0,75.6,19,8,20,18,31:30.0,24.59554576,22.69767494,1.897870812
IND,pune,31:30.0,83.2,28,10.5,21,30,31:30.0,26.7664137,25.90791557,0.858498131
IND,pune,31:30.0,208.3,42,22.2,53,41,31:30.0,29.80320315,28.41983435,1.383368807
IND,pune,31:30.0,615.5,61,56.6,122,56,31:32.3,33.63771225,30.64496216,2.992750094
IND,pune,01:30.0,772.8,65,75.3,156,58,31:30.0,34.61153726,31.12255738,3.488979875
IND,pune,16:30.0,742.4,62,71.4,167,57,16:30.0,34.00317392,30.48878919,3.51438473
IND,pune,16:30.0,466.3,47,49,105,43,16:30.0,30.98276616,28.81972611,2.163040049
IND,pune,01:30.0,417.6,43,41.3,100,32,01:30.0,30.13778047,27.19917934,2.938601127
IND,pune,31:30.0,468.7,42,42.5,98,33,31:30.0,29.96920776,26.86107406,3.108133697
IND,pune,31:30.0,396.9,44,42.4,98,36,31:30.0,30.34735408,27.57351406,2.773840023
IND,pune,46:30.0,436.3,44,45.4,112,40,31:30.0,30.5827185,28.11441808,2.468300425
IND,pune,16:30.0,308.5,41,33.5,76,39,16:30.0,29.93585432,28.14392885,1.791925467
IND,pune,46:30.0,242.4,37,25.3,67,39,16:30.0,29.10064357,27.83848452,1.262159045
IND,pune,16:30.0,168.3,33,19.9,46,31,16:30.0,28.07701567,27.26222936,0.814786318
IND,pune,16:30.0,55.5,23,7.7,13,21,16:30.0,25.90274541,25.69626203,0.206483385
IND,pune,16:30.0,37.8,14,4.9,7,12,16:30.0,24.03482417,23.90152151,0.133302662
IND,pune,16:30.0,19.7,2,2.4,3,2,16:30.0,21.07688055,21.48033181,-0.403451256
IND,pune,31:30.0,3.1,0,0.3,1,0,31:30.0,18.25162737,18.09162365,0.160003726
IND,pune,31:30.0,7.8,0,0.4,2,0,31:30.0,17.03824193,16.91809466,0.120147269
IND,pune,31:30.0,5.8,0,0.7,2,0,31:30.0,16.53927127,16.30268286,0.236588406
IND,pune,31:30.0,1.2,0,0,1,0,31:30.0,16.26498474,16.10805039,0.156934352
IND,pune,31:30.0,8.5,0,1.3,3,0,31:30.0,16.79161032,16.40859974,0.383010577
IND,pune,31:30.0,0,0,0,0,0,31:30.0,17.62702189,17.07107309,0.555948799
IND,pune,31:30.0,20.8,0,2.9,4,0,31:30.0,19.25204678,17.76945335,1.482593431
IND,pune,31:30.0,79.5,7,8.4,17,3,31:30.0,21.83890516,19.64415718,2.194747981
IND,pune,31:30.0,91.1,19,8.8,17,16,31:30.0,24.74031207,22.23255239,2.507759676
IND,pune,31:30.0,100.1,28,11.3,19,25,31:30.0,26.76486368,25.51886133,1.246002349
IND,pune,31:30.0,157.7,41,18,35,41,31:30.0,29.59575161,28.33601112,1.259740484
IND,pune,31:30.0,500.3,64,50.1,117,64,31:30.0,34.41865306,31.40675787,3.011895193
IND,pune,46:30.0,804.4,73,76.8,177,71,01:30.0,36.24576633,32.09306954,4.152696792
IND,pune,16:30.0,824.3,69,77.3,173,65,16:30.0,35.76591681,31.61333074,4.152586078
IND,pune,16:30.0,389.1,46,41.2,107,43,16:30.0,30.63435649,28.91738433,1.716972159
IND,pune,16:30.0,254.6,36,25.3,67,34,16:30.0,28.5714544,27.06458939,1.506865008
IND,pune,01:30.0,247.1,34,24.7,69,34,16:30.0,28.19623599,26.74745939,1.448776606
IND,pune,01:30.0,130,29,12.1,38,28,01:30.0,27.03179963,25.95097192,1.080827712
